POSTE;DATE;RR;DRR;TN;TX;TM;FFM;DXY;UM
13054001;20090207;0,0;63;6,6;9,8;7,2;7,1;290;76
13054001;20090208;0,0;0;3,8;6,9;4,9;14,1;320;61
13054001;20090209;0,0;0;1,4;11,6;7,0;3,4;330;66
13054001;20090210;0,0;0;7,0;14,0;9,7;6,9;270;69
13054001;20090211;0,0;0;4,8;9,5;6,7;10,8;320;53
13054001;20090212;0,0;0;3,7;8,9;5,3;11,6;320;48
13054001;20090213;0,0;0;1,7;7,8;4,4;11,0;320;51
13054001;20090214;0,0;0;1,8;8,1;4,0;8,9;330;53
13054001;20090215;0,0;0;-4,1;11,1;2,7;2,9;330;57
13054001;20090216;0,0;0;-2,0;9,5;2,8;2,0;280;64
13054001;20090217;0,0;0;-2,8;11,4;5,3;9,2;320;69
13054001;20090218;0,0;0;7,8;13,4;9,3;10,9;330;54
13054001;20090219;0,0;0;-0,8;9,8;4,1;3,8;320;56
13054001;20090220;0,0;0;-1,6;13,5;5,4;2,5;320;63
13054001;20090221;0,0;0;1,5;13,4;7,1;3,6;340;62
13054001;20090222;0,0;0;0,5;10,2;6,8;8,7;330;66
13054001;20090223;0,0;0;6,6;12,7;8,9;10,4;320;59
13054001;20090224;0,0;0;1,7;14,5;7,6;4,0;330;62
13054001;20090225;0,0;0;0,6;14,7;6,7;2,1;200;71
13054001;20090226;0,0;0;1,6;16,0;8,0;2,2;280;74
13054001;20090227;0,0;0;5,9;17,3;11,2;5,6;330;53
13054001;20090228;0,0;0;3,5;16,9;11,2;3,8;150;72
13054001;20090301;6,4;704;11,3;15,9;12,5;3,0;160;74
13054001;20090302;0,0;0;9,3;15,9;11,1;2,8;300;81
13054001;20090303;0,0;0;5,2;14,4;9,1;2,9;240;74
13054001;20090304;14,8;531;5,7;11,1;8,5;5,3;130;82
13054001;20090305;0,0;0;5,1;10,2;7,3;13,1;320;64
13054001;20090306;0,0;0;5,6;9,1;7,5;16,4;330;55
13054001;20090307;0,0;0;6,3;12,8;9,1;14,0;320;44
13054001;20090308;0,0;0;5,8;17,6;11,3;7,6;320;53
13054001;20090309;0,0;0;8,0;14,4;10,6;7,1;330;55
13054001;20090310;0,0;0;3,8;14,3;9,0;3,6;320;64
13054001;20090311;0,0;0;6,7;15,1;11,1;11,2;320;56
13054001;20090312;0,0;0;1,3;16,2;9,5;2,8;280;52
13054001;20090313;0,0;0;4,5;20,5;12,4;3,7;310;54
13054001;20090314;0,0;0;5,0;18,5;11,4;1,9;180;76
13054001;20090315;0,0;0;7,0;18,9;13,4;5,6;340;62
13054001;20090316;0,0;0;5,1;19,5;12,5;2,6;350;59
13054001;20090317;0,0;0;6,0;19,2;12,3;1,9;250;63
13054001;20090318;0,0;0;5,2;20,1;11,9;2,1;240;70
13054001;20090319;0,0;0;5,1;20,0;12,8;5,5;330;56
13054001;20090320;0,0;0;4,7;15,0;9,2;4,1;140;48
13054001;20090321;0,0;0;1,0;13,7;7,5;3,2;300;55
13054001;20090322;0,0;0;0,6;16,5;9,4;3,8;340;50
13054001;20090323;0,0;0;3,2;19,9;12,0;5,4;320;50
13054001;20090324;0,0;17;8,2;12,4;9,9;12,8;330;53
13054001;20090325;0,0;0;6,6;15,0;10,8;10,3;310;48
13054001;20090326;0,0;0;9,1;17,7;13,0;7,1;310;54
13054001;20090327;0,0;0;6,7;18,3;12,6;2,5;240;70
13054001;20090328;11,4;1087;9,6;14,4;11,8;3,1;110;82
13054001;20090329;3,0;556;7,5;12,0;9,4;6,2;310;80
13054001;20090330;0,0;0;6,5;17,3;11,7;5,1;320;62
13054001;20090331;0,6;520;8,7;18,9;13,2;3,2;280;70
13054001;20090401;25,8;539;11,9;16,5;13,1;3,9;80;86
13054001;20090402;7,6;313;11,1;15,9;11,7;2,4;150;89
13054001;20090403;2,4;111;7,0;18,7;11,8;2,4;60;86
13054001;20090404;0,0;0;6,5;21,4;13,0;2,2;240;81
13054001;20090405;0,0;0;7,6;21,1;14,1;2,0;200;71
13054001;20090406;0,0;0;9,1;20,0;14,1;2,8;180;71
13054001;20090407;0,0;0;11,5;18,7;14,3;3,3;140;60
13054001;20090408;0,0;34;10,1;17,6;13,8;1,9;190;77
13054001;20090409;0,0;0;8,2;21,5;14,6;3,4;160;74
13054001;20090410;0,2;77;13,3;22,0;16,9;5,0;150;60
13054001;20090411;6,0;682;10,9;17,2;14,3;6,9;120;72
13054001;20090412;3,0;401;10,0;15,4;12,8;3,5;50;87
13054001;20090413;0,0;0;7,3;22,8;14,9;2,4;280;77
13054001;20090414;0,0;0;9,2;21,9;14,9;3,1;200;75
13054001;20090415;25,0;709;12,5;19,6;15,1;6,9;120;70
13054001;20090416;0,0;0;9,4;17,7;14,0;5,6;200;80
13054001;20090417;8,8;196;9,5;19,2;12,9;3,0;320;77
13054001;20090418;1,0;108;7,4;19,8;12,6;2,9;90;75
13054001;20090419;0,2;41;9,3;19,3;13,4;2,5;360;75
13054001;20090420;0,8;116;8,7;18,3;12,5;2,4;150;84
13054001;20090421;4,2;197;9,3;23,4;15,2;2,8;100;79
13054001;20090422;0,0;0;11,0;24,6;18,3;2,6;310;64
13054001;20090423;0,0;0;11,5;22,8;17,8;8,4;320;46
13054001;20090424;0,0;0;9,9;21,3;16,1;3,8;150;55
13054001;20090425;3,6;95;9,7;23,6;17,9;7,0;110;51
13054001;20090426;9,8;700;13,7;16,9;14,6;6,3;90;83
13054001;20090427;0,0;0;9,7;18,8;14,0;6,5;310;72
13054001;20090428;0,0;0;11,4;19,5;15,2;7,2;270;59
13054001;20090429;0,0;0;11,6;18,7;14,6;7,7;240;60
13054001;20090430;0,0;0;10,1;20,9;15,6;6,3;330;57
13054001;20090501;0,0;0;9,1;24,3;17,0;4,4;320;57
13054001;20090502;0,0;0;10,7;26,3;19,0;3,6;330;56
13054001;20090503;0,0;0;13,0;25,0;19,3;3,7;300;58
13054001;20090504;0,0;0;13,4;23,0;18,1;9,8;320;53
13054001;20090505;0,0;0;10,1;22,1;16,3;7,0;330;46
13054001;20090506;0,0;0;9,3;27,1;17,6;2,6;180;55
13054001;20090507;0,0;0;10,6;24,7;18,3;3,2;190;63
13054001;20090508;0,0;0;15,4;23,2;18,7;3,1;140;56
13054001;20090509;0,0;0;12,2;25,2;18,9;3,4;150;58
13054001;20090510;0,0;0;12,8;23,5;19,2;3,4;150;53
13054001;20090511;0,0;0;16,8;26,8;22,1;5,0;150;43
13054001;20090512;0,0;0;20,5;27,0;23,2;7,1;120;37
13054001;20090513;0,0;0;19,1;26,6;21,3;4,1;180;41
13054001;20090514;15,0;765;15,5;23,7;18,3;2,9;140;68
13054001;20090515;3,4;419;13,4;19,2;15,1;5,8;330;84
13054001;20090516;0,0;0;9,8;24,9;17,1;3,2;240;70
13054001;20090517;0,0;0;13,4;23,9;18,6;3,6;180;51
13054001;20090518;0,0;0;12,7;25,5;18,9;2,4;250;62
13054001;20090519;0,0;0;14,1;26,5;20,1;2,6;250;64
13054001;20090520;0,0;0;12,8;26,5;19,9;2,3;180;64
13054001;20090521;0,0;0;15,9;28,2;23,0;3,2;180;47
13054001;20090522;0,0;0;16,6;26,9;22,4;2,2;280;61
13054001;20090523;0,0;0;17,8;32,7;24,8;2,4;250;59
13054001;20090524;0,0;0;19,2;34,9;27,0;3,7;150;40
13054001;20090525;0,0;0;19,3;32,5;26,0;3,9;150;43
13054001;20090526;0,0;35;18,4;27,9;22,4;6,5;320;66
13054001;20090527;0,0;0;15,9;24,0;19,7;11,6;320;43
13054001;20090528;0,0;0;15,3;28,1;21,6;4,5;340;45
13054001;20090529;0,0;0;14,1;29,6;22,2;3,1;180;56
13054001;20090530;0,0;0;16,5;28,0;22,3;4,7;130;49
13054001;20090531;0,0;0;15,4;24,9;20,4;2,9;290;55
13054001;20090601;0,0;0;16,9;25,7;20,4;4,3;320;61
13054001;20090602;0,0;0;14,1;28,3;22,5;3,3;320;52
13054001;20090603;0,0;0;15,3;30,5;24,1;5,0;330;45
13054001;20090604;0,0;0;17,6;29,5;23,0;6,7;300;49
13054001;20090605;11,9;215;19,1;26,6;22,3;3,5;140;62
13054001;20090606;0,0;0;15,0;23,2;19,3;3,1;270;73
13054001;20090607;0,0;0;15,3;25,2;20,7;3,2;220;64
13054001;20090608;8,7;181;16,2;24,4;20,5;6,6;140;71
13054001;20090609;0,0;0;15,5;25,5;20,9;4,4;140;73
13054001;20090610;0,0;0;15,9;26,4;21,4;3,2;190;66
13054001;20090611;0,0;0;18,3;30,1;24,1;5,5;280;56
13054001;20090612;0,0;0;17,7;30,6;24,4;6,9;290;40
13054001;20090613;0,0;0;17,0;33,7;24,6;3,0;180;49
13054001;20090614;0,0;0;18,3;29,5;24,0;3,2;210;56
13054001;20090615;0,0;0;19,7;32,0;25,8;3,5;140;49
13054001;20090616;0,0;0;19,3;32,6;25,9;4,7;20;51
13054001;20090617;0,0;0;19,5;31,6;24,5;2,9;180;56
13054001;20090618;0,0;0;19,3;31,7;25,9;2,7;250;58
13054001;20090619;15,0;35;19,8;32,2;24,8;5,2;320;66
13054001;20090620;0,0;0;17,2;24,9;20,7;13,7;330;49
13054001;20090621;0,0;0;15,7;25,0;20,4;11,8;330;47
13054001;20090622;0,0;0;15,7;24,2;20,4;12,1;330;44
13054001;20090623;0,0;0;13,0;27,2;20,5;5,0;330;44
13054001;20090624;0,0;0;14,9;28,6;21,2;3,8;240;54
13054001;20090625;0,0;0;14,9;29,6;22,6;3,1;250;59
13054001;20090626;8,0;56;17,5;31,4;23,5;4,4;280;62
13054001;20090627;0,0;0;17,1;28,9;23,9;8,0;300;58
13054001;20090628;0,0;0;17,6;30,4;23,9;2,9;240;62
13054001;20090629;0,0;0;18,8;34,0;26,1;3,4;240;58
13054001;20090630;0,0;0;20,2;31,5;25,6;2,7;180;63
13054001;20090701;0,0;0;20,6;32,3;26,2;2,7;180;63
13054001;20090702;0,0;0;21,8;31,7;26,7;2,6;250;63
13054001;20090703;0,8;36;22,3;34,0;27,5;4,4;240;59
13054001;20090704;0,0;0;23,0;33,2;27,5;3,2;240;61
13054001;20090705;0,0;0;21,1;33,8;27,0;3,9;250;57
13054001;20090706;0,0;0;21,5;32,1;26,5;5,8;250;55
13054001;20090707;0,0;0;22,0;29,5;25,2;7,0;300;45
13054001;20090708;0,0;0;18,6;27,5;23,3;8,6;300;42
13054001;20090709;0,0;0;19,4;29,2;24,2;8,1;310;41
13054001;20090710;0,0;0;19,2;27,8;23,2;9,5;310;39
13054001;20090711;0,0;0;18,3;30,4;23,3;5,5;320;47
13054001;20090712;0,0;0;17,3;28,4;23,6;3,6;160;74
13054001;20090713;0,0;0;21,9;30,3;26,1;4,0;180;64
13054001;20090714;0,0;0;21,9;34,4;28,0;4,5;150;53
13054001;20090715;0,0;0;24,0;31,6;26,7;4,3;30;65
13054001;20090716;0,0;0;22,1;31,6;25,5;3,2;210;78
13054001;20090717;0,0;63;21,4;29,5;23,4;7,5;290;62
13054001;20090718;0,0;0;16,9;25,9;21,5;10,1;290;41
13054001;20090719;0,0;0;17,7;29,0;22,9;5,9;240;53
13054001;20090720;0,0;0;16,7;31,4;24,2;3,0;240;56
13054001;20090721;0,0;0;22,4;29,5;26,0;5,2;120;43
13054001;20090722;0,0;0;23,8;33,3;28,8;6,7;110;31
13054001;20090723;0,0;0;27,2;34,0;28,7;6,4;140;52
13054001;20090724;0,0;0;20,7;34,4;27,4;4,2;320;57
13054001;20090725;0,0;0;21,1;29,5;24,9;10,1;320;41
13054001;20090726;0,0;0;14,3;32,5;23,4;3,0;180;45
13054001;20090727;0,0;0;18,3;32,0;24,8;3,4;180;51
13054001;20090728;0,0;0;18,9;33,8;25,5;3,3;240;54
13054001;20090729;0,0;0;18,4;31,7;25,2;3,0;190;57
13054001;20090730;0,0;0;19,8;32,9;26,7;5,9;300;50
13054001;20090731;0,0;0;19,1;32,0;24,3;4,9;240;48
13054001;20090801;10,6;41;17,8;30,8;25,0;4,6;150;52
13054001;20090802;54,8;88;18,9;29,1;24,4;3,9;250;60
13054001;20090803;0,0;0;20,0;26,2;22,8;6,8;330;46
13054001;20090804;0,0;0;18,5;31,5;24,7;5,2;320;46
13054001;20090805;0,0;0;18,0;31,1;24,2;2,7;190;58
13054001;20090806;0,0;0;19,0;30,4;24,2;2,8;190;73
13054001;20090807;0,0;0;21,8;31,4;25,9;2,7;310;67
13054001;20090808;0,0;0;20,4;32,9;25,4;3,7;160;65
13054001;20090809;0,0;0;20,5;30,8;24,9;2,8;190;69
13054001;20090810;0,0;0;20,2;31,0;25,6;4,6;240;61
13054001;20090811;0,0;0;22,1;32,8;26,8;6,4;330;46
13054001;20090812;0,0;0;19,0;33,4;26,0;2,8;190;52
13054001;20090813;0,0;0;18,6;32,8;25,8;2,5;200;59
13054001;20090814;0,0;0;19,3;32,4;25,5;2,9;190;69
13054001;20090815;0,0;0;20,7;31,4;25,8;2,7;200;62
13054001;20090816;0,0;0;20,0;33,1;26,1;2,7;260;55
13054001;20090817;0,0;0;20,5;34,4;26,9;2,5;180;57
13054001;20090818;0,0;0;21,3;36,1;27,6;2,6;180;62
13054001;20090819;0,0;0;22,4;34,4;27,9;2,7;190;59
13054001;20090820;0,0;0;21,3;34,8;28,1;3,1;190;50
13054001;20090821;0,0;0;21,1;33,0;27,3;2,8;250;57
13054001;20090822;0,0;0;22,9;32,9;27,6;6,2;310;47
13054001;20090823;0,0;0;18,5;32,2;25,6;3,0;310;59
13054001;20090824;0,0;0;21,1;30,8;26,0;3,3;170;75
13054001;20090825;0,0;0;21,4;30,6;25,7;3,0;180;75
13054001;20090826;0,0;0;21,5;31,3;25,6;2,9;80;66
13054001;20090827;0,0;0;20,9;32,4;26,4;2,8;190;67
13054001;20090828;0,0;0;22,0;33,3;27,5;4,4;310;60
13054001;20090829;0,0;0;21,1;27,1;23,2;11,5;310;40
13054001;20090830;0,0;0;13,6;29,4;22,7;2,8;340;53
13054001;20090831;0,0;0;19,7;29,3;24,5;4,2;180;71
13054001;20090901;1,0;37;20,5;29,7;24,9;3,5;190;70
13054001;20090902;0,0;0;21,6;29,4;24,7;2,3;70;74
13054001;20090903;0,0;0;21,5;30,8;25,7;4,0;240;64
13054001;20090904;0,0;0;18,8;28,9;23,5;6,8;310;50
13054001;20090905;0,0;0;16,7;25,0;20,0;10,9;330;41
13054001;20090906;0,0;0;12,9;28,7;20,9;3,3;10;46
13054001;20090907;0,0;0;16,5;28,4;21,9;2,7;200;53
13054001;20090908;0,0;0;15,1;28,4;21,6;2,2;200;61
13054001;20090909;0,0;0;16,3;28,1;22,3;2,6;200;58
13054001;20090910;0,0;0;17,3;28,3;22,5;2,5;250;65
13054001;20090911;0,0;0;16,7;30,7;23,2;2,9;260;56
13054001;20090912;0,0;0;16,4;28,9;22,4;2,8;80;58
13054001;20090913;0,0;0;17,3;28,9;22,8;4,0;280;55
13054001;20090914;0,0;0;16,0;23,9;19,4;7,9;330;49
13054001;20090915;79,2;1134;13,0;18,0;15,9;3,0;340;77
13054001;20090916;23,2;109;14,0;20,4;17,0;3,7;350;88
13054001;20090917;2,6;35;13,2;25,5;19,3;2,3;190;75
13054001;20090918;104,2;453;16,9;24,4;19,2;5,5;100;83
13054001;20090919;3,4;157;15,5;24,5;18,8;3,8;180;82
13054001;20090920;0,0;0;13,8;25,6;19,4;3,1;250;77
13054001;20090921;0,0;0;16,1;25,3;19,9;1,7;360;77
13054001;20090922;0,0;0;15,7;28,8;21,7;1,8;260;70
13054001;20090923;0,0;0;16,9;28,8;22,1;2,2;200;65
13054001;20090924;0,0;0;16,4;28,2;21,7;2,0;280;70
13054001;20090925;0,0;0;15,9;27,1;20,9;2,5;350;71
13054001;20090926;0,0;0;15,9;27,0;20,6;1,8;210;75
13054001;20090927;0,0;0;17,3;27,1;21,4;2,1;190;67
13054001;20090928;0,0;0;16,8;27,4;21,3;2,3;250;66
13054001;20090929;0,0;0;15,3;27,3;20,7;1,9;180;71
13054001;20090930;0,2;0;14,9;27,3;20,4;1,9;250;70
13054001;20091001;0,0;0;17,3;24,8;20,4;2,3;340;72
13054001;20091002;0,0;0;16,9;23,4;19,6;9,1;320;55
13054001;20091003;0,0;0;12,2;24,9;18,4;2,4;350;66
13054001;20091004;0,0;0;13,8;24,5;18,2;2,4;250;76
13054001;20091005;0,0;0;13,8;25,3;20,5;3,2;150;77
13054001;20091006;0,0;0;18,9;26,3;22,2;4,7;140;73
13054001;20091007;0,0;0;17,5;26,1;21,6;4,3;160;75
13054001;20091008;13,8;167;19,1;25,7;21,7;3,1;280;74
13054001;20091009;0,0;0;15,8;24,0;19,6;2,7;260;83
13054001;20091010;0,0;0;16,4;23,8;20,0;6,9;310;69
13054001;20091011;0,0;0;17,1;22,5;19,6;9,9;330;58
13054001;20091012;0,0;0;15,9;20,0;17,3;14,5;320;54
13054001;20091013;0,0;0;11,3;19,1;14,5;9,2;340;50
13054001;20091014;0,0;0;8,5;18,1;12,7;5,6;330;49
13054001;20091015;0,0;0;7,0;13,8;9,4;5,2;330;53
13054001;20091016;0,0;0;4,4;15,4;10,3;7,6;330;50
13054001;20091017;0,0;0;9,8;15,6;11,9;12,0;320;55
13054001;20091018;0,0;0;5,4;14,6;9,8;5,6;330;57
13054001;20091019;0,0;0;4,0;19,5;11,9;2,6;180;61
13054001;20091020;0,4;149;12,3;16,9;15,0;5,8;130;65
13054001;20091021;34,6;803;14,2;18,2;16,0;6,6;120;83
13054001;20091022;34,4;764;14,6;19,1;15,5;6,0;60;87
13054001;20091023;0,0;0;12,3;18,3;15,3;10,2;310;65
13054001;20091024;0,0;0;13,1;22,0;17,2;6,7;310;61
13054001;20091025;0,2;0;12,6;22,3;16,5;1,6;300;78
13054001;20091026;0,0;0;8,6;20,6;13,7;2,6;330;78
13054001;20091027;0,2;0;8,1;21,6;13,7;1,7;140;82
13054001;20091028;0,2;0;8,8;21,0;13,6;1,4;250;84
13054001;20091029;0,2;0;10,5;19,8;14,1;1,5;340;84
13054001;20091030;0,0;0;9,1;20,4;14,5;1,0;140;86
13054001;20091031;0,2;0;12,6;18,9;14,8;1,1;140;90
13054001;20091101;9,6;122;11,4;21,1;16,3;3,0;110;82
13054001;20091102;1,4;345;13,1;17,0;14,7;8,5;300;74
13054001;20091103;0,0;0;8,4;16,7;12,4;3,2;280;80
13054001;20091104;0,0;0;12,1;17,3;15,0;7,7;300;67
13054001;20091105;0,2;48;6,2;14,8;10,1;2,5;290;77
13054001;20091106;0,0;0;5,9;15,0;10,6;6,1;330;71
13054001;20091107;1,6;159;4,5;12,6;9,3;3,5;310;83
13054001;20091108;0,0;0;7,2;13,7;10,0;8,7;300;64
13054001;20091109;0,0;0;4,3;13,7;9,2;6,6;340;71
13054001;20091110;0,0;0;7,9;12,5;9,3;9,4;330;70
13054001;20091111;0,0;0;1,7;13,4;7,6;3,1;320;73
13054001;20091112;0,0;0;3,4;17,3;9,6;1,4;360;77
13054001;20091113;0,0;0;9,0;18,7;15,4;4,5;120;79
13054001;20091114;0,0;0;16,2;20,2;17,2;6,7;130;74
13054001;20091115;0,0;0;15,0;20,4;17,2;3,7;70;74
13054001;20091116;0,0;0;14,6;22,1;16,5;2,5;90;78
13054001;20091117;0,0;0;10,5;20,1;15,1;1,6;130;85
13054001;20091118;0,2;0;11,5;18,1;13,7;1,3;80;90
13054001;20091119;0,2;0;11,2;17,6;13,6;1,0;90;88
13054001;20091120;0,0;0;7,7;20,1;12,8;1,5;140;83
13054001;20091121;0,0;0;8,2;20,4;14,2;3,4;160;80
13054001;20091122;0,0;60;15,3;18,6;15,5;4,1;120;83
13054001;20091123;0,0;0;8,0;17,3;12,9;4,5;290;76
13054001;20091124;0,0;0;9,8;18,3;12,9;3,8;300;76
13054001;20091125;0,0;0;6,4;18,8;13,8;4,5;140;81
13054001;20091126;0,6;29;11,0;18,3;13,4;2,3;70;80
13054001;20091127;2,6;127;8,4;16,7;11,5;1,8;130;81
13054001;20091128;0,6;10;4,8;16,7;11,5;3,2;180;71
13054001;20091129;25,0;699;12,4;16,6;15,3;7,6;150;76
13054001;20091130;0,0;42;7,7;11,8;9,1;6,8;280;81
13054001;20091201;0,0;0;5,6;11,2;8,4;10,2;320;71
13054001;20091202;6,4;64;0,8;11,7;7,5;2,0;300;70
13054001;20091203;23,8;550;8,9;11,4;9,5;5,3;80;90
13054001;20091204;0,2;55;4,8;10,9;7,7;9,2;330;76
13054001;20091205;0,0;0;4,7;11,4;7,1;3,3;330;71
13054001;20091206;0,0;209;5,0;16,3;12,7;4,1;130;78
13054001;20091207;0,0;159;13,4;15,7;13,8;2,9;80;85
13054001;20091208;0,0;0;9,9;13,4;11,2;6,6;320;68
13054001;20091209;0,0;0;8,8;14,9;10,1;4,6;330;67
13054001;20091210;0,0;0;3,1;15,0;8,4;1,3;310;83
13054001;20091211;0,0;0;7,8;11,8;9,3;7,7;350;66
13054001;20091212;1,4;272;0,3;11,4;4,8;3,4;350;80
13054001;20091213;0,2;86;2,1;6,8;5,4;3,3;60;85
13054001;20091214;0,0;0;1,0;7,5;3,2;3,2;350;80
13054001;20091215;0,0;0;-0,2;4,8;1,7;7,6;330;67
13054001;20091216;0,0;0;-0,4;3,8;0,9;7,0;310;60
13054001;20091217;0,0;0;-1,1;3,6;1,0;7,8;320;58
13054001;20091218;0,0;32;-0,8;5,2;1,8;4,1;310;72
13054001;20091219;0,0;0;-1,5;1,6;-0,5;14,7;330;56
13054001;20091220;0,0;0;-2,1;8,7;0,5;6,3;330;54
13054001;20091221;35,0;711;-1,5;13,8;9,0;6,6;150;78
13054001;20091222;13,6;417;9,8;15,8;14,0;7,1;150;86
13054001;20091223;4,0;365;7,8;15,0;11,6;3,9;130;90
13054001;20091224;13,0;443;12,9;16,5;15,1;7,9;150;87
13054001;20091225;0,2;11;7,6;13,0;9,6;4,0;310;75
13054001;20091226;0,4;447;2,7;9,9;6,2;1,2;330;79
13054001;20091227;0,0;0;4,0;11,5;7,3;4,3;320;71
13054001;20091228;0,0;0;4,0;12,3;8,5;2,6;90;74
13054001;20091229;0,0;37;7,8;14,4;11,5;2,2;80;77
13054001;20091230;0,0;0;10,6;18,6;13,6;3,7;80;81
13054001;20091231;0,8;60;10,9;15,9;13,1;4,4;120;85
13054001;20100101;3,8;446;7,7;9,9;8,7;7,8;270;85
13054001;20100102;0,0;0;2,7;5,8;3,7;9,0;320;56
13054001;20100103;1,4;365;-3,2;7,4;3,1;2,3;80;64
13054001;20100104;0,2;46;5,1;7,8;6,6;3,6;80;83
13054001;20100105;0,0;0;4,7;9,9;5,9;2,2;290;82
13054001;20100106;0,0;0;0,7;6,2;2,6;4,2;290;74
13054001;20100107;32,0;832;-3,1;6,8;1,9;2,9;350;79
13054001;20100108;14,4;572;1,6;4,9;3,2;5,4;340;95
13054001;20100109;0,0;118;-0,9;0,7;0,1;10,3;300;75
13054001;20100110;0,0;0;-0,7;2,8;-0,1;8,3;310;68
13054001;20100111;0,0;0;-3,9;4,3;-0,9;2,0;300;81
13054001;20100112;23,4;571;-5,1;9,6;2,5;4,1;80;79
13054001;20100113;3,2;282;4,5;9,6;5,7;3,1;70;88
13054001;20100114;4,8;641;2,6;10,7;8,2;8,4;100;78
13054001;20100115;0,0;0;5,3;10,9;6,5;3,1;330;83
13054001;20100116;0,8;331;1,0;11,7;7,5;3,3;120;82
13054001;20100117;0,0;0;7,4;11,0;8,7;4,0;320;76
13054001;20100118;0,0;0;0,0;12,5;4,8;1,6;320;79
13054001;20100119;0,0;0;0,8;11,8;6,3;1,2;60;81
13054001;20100120;1,8;210;3,8;7,1;5,7;1,7;250;85
13054001;20100121;0,0;0;1,7;11,9;6,2;5,1;330;80
13054001;20100122;0,0;0;-0,3;12,8;5,2;1,7;270;79
13054001;20100123;0,0;0;1,2;13,0;6,9;1,7;80;80
13054001;20100124;0,0;315;5,0;8,9;6,8;1,0;90;81
13054001;20100125;0,0;0;5,6;10,9;7,4;2,0;330;81
13054001;20100126;3,2;204;1,4;8,4;4,8;4,5;330;78
13054001;20100127;0,0;0;-0,1;6,6;2,0;5,6;310;76
13054001;20100128;0,0;0;-0,2;7,9;4,4;12,0;320;61
13054001;20100129;0,0;0;3,4;9,8;6,4;5,5;330;65
13054001;20100130;0,0;0;2,6;7,3;5,1;7,9;330;63
13054001;20100131;0,0;0;0,5;5,9;1,9;7,6;330;57
13054001;20100201;0,0;0;-6,0;7,6;1,2;4,4;320;56
13054001;20100202;0,0;0;-1,4;9,3;3,3;3,8;300;71
13054001;20100203;0,0;0;-2,5;12,3;4,0;1,4;150;73
13054001;20100204;11,0;854;2,5;14,0;9,6;4,8;80;75
13054001;20100205;5,2;292;7,9;12,2;9,3;5,5;110;80
13054001;20100206;0,4;112;2,9;12,9;7,5;3,8;320;78
13054001;20100207;0,0;0;4,7;11,2;6,9;5,3;330;72
13054001;20100208;2,8;402;-1,0;13,6;7,2;3,9;140;77
13054001;20100209;0,6;622;7,7;13,1;8,3;6,2;90;77
13054001;20100210;0,0;0;0,0;4,7;2,0;12,5;320;69
13054001;20100211;0,0;71;-2,7;0,1;-1,4;12,7;310;61
13054001;20100212;0,0;0;-2,8;4,5;0,4;8,0;320;61
13054001;20100213;0,0;21;-3,8;3,6;0,5;3,6;310;66
13054001;20100214;0,0;94;0,6;6,1;1,8;3,7;330;63
13054001;20100215;0,0;0;-3,8;7,7;1,9;1,1;330;69
13054001;20100216;2,8;400;3,0;11,1;8,5;5,2;90;69
13054001;20100217;5,0;409;8,9;12,9;10,3;6,1;90;79
13054001;20100218;13,8;407;9,1;15,8;11,6;3,0;90;80
13054001;20100219;9,2;439;7,5;10,7;8,6;9,6;330;78
13054001;20100220;0,0;0;3,8;11,1;6,5;6,7;310;61
13054001;20100221;3,2;603;0,9;12,6;7,7;4,6;150;78
13054001;20100222;2,2;356;8,0;14,9;10,7;7,5;110;80
13054001;20100223;0,0;0;8,6;16,3;11,3;2,2;70;81
13054001;20100224;1,2;104;8,6;15,8;10,3;2,2;280;82
13054001;20100225;0,0;0;7,0;16,3;13,0;5,2;130;71
13054001;20100226;0,0;0;9,1;15,3;11,2;4,2;280;70
13054001;20100227;1,0;150;2,8;15,8;9,9;5,3;130;67
13054001;20100228;0,4;51;11,1;14,2;12,2;4,2;130;71
13054001;20100301;0,0;0;3,0;16,3;9,4;2,3;300;75
13054001;20100302;5,2;123;3,2;17,7;10,0;2,3;240;69
13054001;20100303;13,4;1148;7,9;11,6;9,2;7,4;70;79
13054001;20100304;0,0;0;6,8;13,1;8,7;7,3;330;74
13054001;20100305;0,0;0;3,3;10,5;6,1;9,8;340;48
13054001;20100306;0,0;0;-2,8;12,0;4,7;5,4;340;52
13054001;20100307;5,6;637;-1,5;10,8;4,2;2,5;290;79
13054001;20100308;0,0;0;3,7;10,5;6,4;5,1;90;58
13054001;20100309;0,0;118;-0,6;5,8;2,5;5,9;300;56
13054001;20100310;0,0;0;-0,5;7,7;2,9;4,5;330;53
13054001;20100311;0,0;0;-0,1;8,0;3,3;6,4;290;58
13054001;20100312;0,0;0;1,2;9,6;4,5;4,7;310;62
13054001;20100313;0,0;0;-1,5;12,3;5,1;2,9;330;62
13054001;20100314;0,0;0;-1,1;13,6;6,4;5,6;330;59
13054001;20100315;0,0;0;5,9;15,0;9,3;6,6;330;49
13054001;20100316;0,0;0;0,4;17,5;8,8;3,4;330;56
13054001;20100317;0,0;0;3,9;17,8;10,4;2,5;190;68
13054001;20100318;0,0;0;7,2;15,8;11,2;4,2;150;69
13054001;20100319;0,0;21;9,8;19,2;14,1;3,6;150;60
13054001;20100320;0,0;0;12,3;18,4;14,8;3,3;150;70
13054001;20100321;7,6;511;10,8;18,0;14,2;2,4;160;80
13054001;20100322;12,4;1440;13,2;14,7;13,8;1,2;270;94
